id,run_id,machine_id,timestamp,elapsed_seconds,phase,stress_cpu_target_pct,stress_memory_target_mb,cpu_pct,cpu_per_core_json,cpu_frequency_mhz,ram_pct,ram_used_mb,ram_available_mb,swap_pct,swap_used_mb,disk_usage_pct,disk_free_gb,disk_read_mb_s,disk_write_mb_s,disk_latency_ms,net_sent_mb_s,net_recv_mb_s,network_latency_ms,process_count,thread_count,context_switches_per_s,temperature_c,gpu_usage_pct,gpu_per_device_json,battery_pct,battery_plugged,sensor_errors_json,missed_deadline,legacy_id
6424,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:27.002Z,12784.599,monitor,,,14.2,"[25.5, 29.0, 18.6, 18.1, 6.5, 3.5, 3.0, 19.5, 12.4, 5.5]",3504.0,78.3,5581.9,3732.6,0.1,0.7,3.1,385.88,0.9399,1.0298,0.109,0.0005,0.0005,38.994,395,1764,201.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6425,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:28.998Z,12786.595,monitor,,,19.3,"[24.6, 30.8, 21.5, 16.6, 6.0, 0.5, 0.5, 47.7, 31.8, 13.5]",3504.0,77.8,5595.1,3806.3,0.1,0.7,3.1,385.88,0.5931,0.1498,0.173,0.0021,0.0067,39.588,395,1786,399.3,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6426,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:31.967Z,12789.562,monitor,,,10.2,"[21.1, 24.9, 14.0, 10.9, 1.0, 0.0, 0.5, 21.5, 5.5, 3.0]",3504.0,77.2,5504.0,3910.6,0.1,0.7,3.1,385.88,0.0715,0.2146,0.07,0.0005,0.0005,,395,1776,234.5,,,[],57.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6427,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:33.014Z,12790.609,monitor,,,14.8,"[27.6, 25.8, 17.7, 14.5, 9.5, 6.0, 5.5, 23.5, 12.1, 6.5]",3504.0,77.2,5506.5,3924.1,0.1,0.7,3.1,385.88,1.5278,1.5442,0.203,0.001,0.0005,47.615,395,1776,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6428,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:35.023Z,12792.618,monitor,,,7.0,"[15.1, 18.0, 14.0, 7.5, 0.5, 0.0, 0.5, 9.5, 4.5, 0.0]",3504.0,77.2,5517.9,3917.3,0.1,0.7,3.1,385.88,0.3031,0.0164,0.25,0.0036,0.002,57.164,395,1757,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6429,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:37.008Z,12794.603,monitor,,,8.4,"[22.1, 25.1, 11.0, 9.0, 0.0, 0.5, 0.0, 9.1, 7.0, 0.5]",3504.0,77.2,5527.7,3918.8,0.1,0.7,3.1,385.88,0.1495,1.0977,0.068,0.001,0.001,41.246,395,1743,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6430,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:39.968Z,12797.562,monitor,,,6.6,"[15.6, 21.7, 8.0, 4.0, 1.0, 0.0, 0.0, 11.0, 5.0, 0.0]",3504.0,77.2,5531.9,3919.0,0.1,0.7,3.1,385.88,0.0451,0.1352,0.12,0.0005,0.0,,394,1740,,,,[],57.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6431,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:41.964Z,12799.558,monitor,,,9.4,"[20.6, 26.0, 12.6, 9.5, 1.5, 0.5, 0.0, 15.6, 7.0, 1.0]",3504.0,77.7,5583.1,3827.8,0.1,0.7,3.1,385.88,0.0226,0.0349,0.364,0.0036,0.0015,,393,1747,624.8,,,[],57.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6432,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:43.021Z,12800.615,monitor,,,9.5,"[21.1, 23.5, 15.6, 12.5, 1.5, 0.5, 0.0, 14.0, 6.0, 0.0]",3504.0,77.9,5561.8,3795.7,0.1,0.7,3.1,385.88,0.0798,0.0164,0.353,0.0041,0.002,52.655,393,1755,33.5,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6433,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:45.005Z,12802.598,monitor,,,8.4,"[21.6, 22.7, 15.0, 9.5, 0.0, 0.0, 0.0, 10.0, 5.5, 0.0]",3504.0,77.6,5518.4,3842.9,0.1,0.7,3.1,385.88,0.0082,0.0164,0.5,0.0,0.0,38.134,393,1744,103.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6434,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:46.998Z,12804.591,monitor,,,8.2,"[18.6, 24.0, 13.6, 10.1, 1.0, 0.0, 0.0, 9.5, 5.0, 0.5]",3504.0,77.3,5479.7,3902.6,0.1,0.7,3.1,385.88,0.0594,0.1311,0.275,0.0015,0.0026,31.053,393,1746,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6435,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:49.003Z,12806.596,monitor,,,7.1,"[16.1, 18.6, 11.5, 7.0, 0.5, 0.5, 0.0, 11.5, 5.0, 0.0]",3504.0,77.3,5482.0,3904.0,0.1,0.7,3.1,385.88,0.0,0.0246,0.0,0.0,0.0,33.87,393,1741,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6436,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:51.017Z,12808.61,monitor,,,7.6,"[18.1, 23.0, 10.1, 5.5, 0.5, 0.5, 0.5, 12.0, 5.5, 0.5]",3504.0,77.1,5468.4,3926.4,0.1,0.7,3.1,385.88,0.0,0.043,1.0,0.0005,0.0005,48.17,393,1737,1061.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6437,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:52.991Z,12810.584,monitor,,,7.6,"[19.6, 24.7, 10.4, 6.5, 0.5, 0.0, 0.0, 8.5, 5.0, 0.5]",3504.0,77.2,5475.3,3921.0,0.1,0.7,3.1,385.88,0.041,0.0184,0.375,0.0,0.0005,21.441,393,1733,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6438,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:55.163Z,12812.756,monitor,,,9.0,"[21.7, 25.1, 13.1, 9.0, 1.0, 0.0, 0.0, 14.5, 5.5, 0.0]",3504.0,77.2,5446.5,3908.5,0.1,0.7,3.1,385.88,0.9362,0.0287,0.157,0.0164,0.2909,194.652,395,1740,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6439,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:57.963Z,12815.556,monitor,,,17.2,"[25.8, 27.8, 19.5, 12.6, 14.0, 11.0, 9.0, 24.6, 16.5, 11.0]",3504.0,76.9,5511.5,3962.3,0.1,0.7,3.1,385.88,0.0533,0.0267,0.2,0.001,0.0072,,395,1742,258.5,,,[],57.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6440,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:03:59.008Z,12816.601,monitor,,,9.2,"[18.5, 22.4, 12.1, 7.5, 4.0, 1.0, 0.0, 17.5, 6.0, 2.5]",3504.0,77.6,5601.6,3843.0,0.1,0.7,3.1,385.89,2.7693,1.8925,0.109,0.0046,0.002,39.934,395,1752,725.5,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6441,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:00.994Z,12818.586,monitor,,,7.4,"[16.6, 19.1, 10.5, 10.0, 11.9, 4.5, 0.5, 1.0, 0.5, 0.0]",3504.0,77.2,5524.0,3921.3,0.1,0.7,3.1,385.89,0.0471,0.2376,0.113,0.0041,0.0015,25.012,394,1749,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6442,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:02.997Z,12820.589,monitor,,,8.5,"[19.6, 23.1, 15.0, 7.5, 14.0, 5.5, 0.5, 0.0, 0.0, 0.0]",3504.0,77.1,5475.1,3935.5,0.1,0.7,3.1,385.89,0.7311,0.0307,0.161,0.0,0.0005,27.649,394,1747,140.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6443,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:04.984Z,12822.577,monitor,,,7.0,"[16.2, 20.7, 10.1, 6.0, 11.1, 5.1, 0.0, 1.0, 0.0, 0.0]",3504.0,77.1,5499.2,3934.1,0.1,0.7,3.1,385.89,0.5296,0.0595,0.139,0.0026,0.0031,19.996,394,1739,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6444,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:07.969Z,12825.561,monitor,,,8.3,"[23.1, 24.0, 13.5, 7.5, 9.0, 5.5, 0.0, 0.0, 0.0, 0.0]",3504.0,77.1,5492.1,3941.8,0.1,0.7,3.1,385.88,0.0184,2.6416,0.076,0.0005,0.0005,,394,1714,,,,[],57.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6445,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:09.007Z,12826.6,monitor,,,8.1,"[19.6, 23.5, 11.1, 9.0, 11.1, 5.5, 0.5, 0.5, 0.0, 0.0]",3504.0,77.0,5498.3,3947.4,0.1,0.7,3.1,385.88,0.0512,0.0164,0.5,0.0,0.0,41.286,382,1711,119.4,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6446,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:11.024Z,12828.617,monitor,,,6.4,"[16.0, 19.6, 10.0, 5.5, 8.5, 3.0, 0.0, 1.0, 0.5, 0.0]",3504.0,77.0,5497.9,3947.3,0.1,0.7,3.1,385.88,0.0082,0.0164,1.0,0.0005,0.0005,57.613,382,1713,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6447,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:13.021Z,12830.613,monitor,,,6.7,"[16.6, 21.6, 7.6, 7.5, 8.5, 4.0, 1.5, 0.0, 0.0, 0.0]",3504.0,77.0,5497.0,3949.3,0.1,0.7,3.1,385.88,0.0,0.0164,0.0,0.0,0.0,51.218,382,1716,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6448,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:15.002Z,12832.594,monitor,,,6.9,"[18.1, 24.6, 11.4, 4.5, 7.0, 2.5, 0.0, 0.0, 0.5, 0.0]",3504.0,77.0,5500.8,3949.5,0.1,0.7,3.1,385.88,0.0082,0.0164,1.0,0.0005,0.0005,33.424,381,1703,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6449,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:17.064Z,12834.657,monitor,,,7.0,"[15.6, 22.0, 9.0, 6.5, 11.9, 4.0, 0.0, 1.0, 0.0, 0.0]",3504.0,77.0,5500.9,3950.5,0.1,0.7,3.1,385.88,0.0164,0.6492,0.143,0.0,0.0,96.846,380,1701,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6450,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:19.009Z,12836.601,monitor,,,9.0,"[19.0, 22.6, 10.6, 12.5, 10.6, 5.0, 2.0, 2.5, 2.5, 2.5]",3504.0,76.9,5499.1,3971.4,0.1,0.7,3.1,385.88,0.5304,0.2437,0.124,0.002,0.0031,40.776,380,1701,435.5,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6451,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:20.999Z,12838.591,monitor,,,11.7,"[21.7, 24.6, 15.0, 12.5, 18.0, 9.0, 3.5, 5.5, 3.5, 3.5]",3504.0,76.9,5519.4,3961.7,0.1,0.7,3.1,385.88,0.4219,0.0205,0.184,0.0041,0.0036,30.205,380,1720,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6452,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:23.010Z,12840.602,monitor,,,7.1,"[15.6, 24.6, 11.0, 5.5, 9.0, 5.0, 0.5, 0.0, 0.0, 0.0]",3504.0,76.9,5493.7,3967.4,0.1,0.7,3.1,385.88,0.0717,0.0737,0.179,0.0,0.0005,41.503,380,1717,979.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6453,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:25.008Z,12842.6,monitor,,,6.6,"[14.6, 20.0, 12.1, 7.0, 7.5, 3.5, 0.5, 0.5, 0.5, 0.0]",3504.0,76.9,5503.0,3962.5,0.1,0.7,3.1,385.88,0.0,0.0164,1.0,0.0005,0.0,37.687,380,1706,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6454,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:26.991Z,12844.583,monitor,,,6.7,"[18.1, 20.6, 8.5, 7.0, 8.0, 4.5, 0.0, 0.0, 0.0, 0.0]",3504.0,76.9,5503.6,3964.6,0.1,0.7,3.1,385.88,0.0,0.0164,0.0,0.0,0.0005,22.249,380,1700,36.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6455,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:29.016Z,12846.608,monitor,,,8.9,"[17.6, 25.6, 9.0, 7.5, 17.1, 7.5, 2.0, 2.5, 0.0, 0.5]",3504.0,78.4,5515.9,3705.2,0.1,0.7,3.1,385.88,0.1188,0.043,0.207,0.0,0.0,46.646,380,1711,652.4,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6456,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:31.015Z,12848.607,monitor,,,6.8,"[18.5, 19.5, 12.5, 5.0, 8.5, 3.5, 0.0, 0.5, 0.0, 0.0]",3504.0,78.0,5441.5,3781.2,0.1,0.7,3.1,385.88,0.0328,0.1761,0.064,0.0005,0.001,45.095,380,1711,3.5,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6457,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:32.995Z,12850.587,monitor,,,9.6,"[29.8, 26.1, 15.5, 12.1, 8.0, 4.5, 0.0, 0.0, 0.0, 0.0]",3504.0,77.6,5379.1,3843.6,0.1,0.7,3.1,385.88,0.5079,0.0184,0.207,0.0,0.0005,25.637,382,1711,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6458,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:35.014Z,12852.606,monitor,,,6.6,"[17.1, 17.6, 9.0, 6.5, 9.5, 4.5, 0.5, 0.5, 0.5, 0.0]",3504.0,77.6,5386.7,3842.5,0.1,0.7,3.1,385.88,0.0,0.0246,0.0,0.0005,0.0,45.886,382,1704,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6459,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:36.996Z,12854.588,monitor,,,7.8,"[20.6, 16.6, 15.6, 7.5, 10.6, 6.0, 0.0, 1.0, 0.0, 0.5]",3504.0,77.6,5386.1,3841.3,0.1,0.7,3.1,385.88,0.0389,0.7004,0.058,0.0,0.0005,27.334,382,1699,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6460,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:39.016Z,12856.608,monitor,,,6.6,"[15.6, 18.7, 7.5, 4.0, 11.9, 7.5, 0.0, 0.5, 0.5, 0.0]",3504.0,77.6,5389.1,3841.9,0.1,0.7,3.1,385.88,0.041,0.684,0.084,0.0,0.0,47.911,382,1698,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6461,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:41.001Z,12858.593,monitor,,,6.6,"[17.5, 20.9, 15.0, 5.0, 4.5, 2.5, 0.0, 0.0, 0.0, 0.0]",3504.0,77.7,5392.6,3839.4,0.1,0.7,3.1,385.88,0.0164,0.0164,0.167,0.0005,0.0,32.311,383,1698,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6462,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:43.012Z,12860.604,monitor,,,7.2,"[17.6, 22.6, 11.1, 6.5, 9.0, 4.5, 0.5, 0.0, 0.0, 0.0]",3504.0,77.6,5391.4,3841.4,0.1,0.7,3.1,385.88,0.0164,0.0164,0.667,0.0,0.0,42.941,382,1701,116.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6463,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:45.025Z,12862.616,monitor,,,10.3,"[21.3, 22.5, 12.6, 8.5, 14.0, 9.0, 3.5, 4.5, 3.5, 3.5]",3504.0,77.7,5393.8,3838.8,0.1,0.7,3.1,385.88,0.0,0.0164,0.0,0.0,0.0,56.542,381,1698,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6464,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:47.004Z,12864.596,monitor,,,7.7,"[20.0, 21.7, 12.6, 6.5, 11.5, 4.0, 0.5, 0.5, 0.0, 0.0]",3504.0,77.6,5404.6,3843.0,0.1,0.7,3.1,385.88,0.8622,0.2171,0.22,0.0005,0.0005,35.807,381,1699,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6465,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:49.000Z,12866.592,monitor,,,6.6,"[18.6, 17.1, 12.4, 4.5, 9.5, 3.5, 0.0, 0.0, 0.0, 0.0]",3504.0,77.6,5408.5,3841.0,0.1,0.7,3.1,385.88,0.0061,0.0553,0.214,0.0,0.0005,29.99,381,1692,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6466,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:51.023Z,12868.615,monitor,,,6.6,"[17.6, 22.0, 8.5, 4.0, 9.5, 4.0, 0.0, 0.5, 0.0, 0.0]",3504.0,77.6,5378.7,3842.2,0.1,0.7,3.1,385.88,0.0328,0.0635,0.25,0.0005,0.0005,53.939,381,1693,846.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6467,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:53.008Z,12870.6,monitor,,,6.9,"[18.1, 23.6, 8.0, 5.5, 8.5, 3.0, 1.5, 0.5, 0.0, 0.0]",3504.0,77.6,5378.8,3843.2,0.1,0.7,3.1,385.88,0.0615,0.0184,0.25,0.0,0.0005,41.094,380,1691,72.1,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6468,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:55.025Z,12872.617,monitor,,,6.7,"[16.0, 20.6, 12.1, 7.0, 9.0, 2.5, 0.0, 0.0, 0.0, 0.0]",3504.0,77.6,5381.4,3841.1,0.1,0.7,3.1,385.88,0.0164,0.0184,0.308,0.0005,0.0,56.048,379,1693,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6469,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:57.001Z,12874.592,monitor,,,7.8,"[18.2, 21.1, 12.6, 8.1, 11.5, 5.5, 0.0, 0.0, 0.5, 0.5]",3504.0,77.7,5384.7,3838.4,0.1,0.7,3.1,385.88,0.0553,0.0164,0.333,0.0061,0.001,32.386,379,1695,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6470,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:04:59.025Z,12876.617,monitor,,,18.8,"[22.5, 26.1, 19.0, 11.6, 49.2, 26.6, 22.0, 8.5, 2.5, 0.5]",3504.0,77.5,5680.1,3857.8,0.1,0.7,3.1,385.88,0.0266,0.041,0.556,0.0005,0.0005,57.383,379,1706,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6471,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:05:01.155Z,12878.747,monitor,,,8.6,"[17.7, 23.0, 12.9, 8.5, 16.4, 6.0, 0.0, 1.5, 0.0, 0.0]",3504.0,76.8,5587.9,3988.8,0.1,0.7,3.1,385.88,0.0369,0.0164,0.167,0.0005,0.0,183.44,379,1726,499.1,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6472,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:05:03.094Z,12880.685,monitor,,,8.4,"[18.5, 21.6, 10.6, 7.5, 14.1, 9.0, 2.0, 0.5, 0.5, 0.0]",3504.0,76.6,5575.3,4025.0,0.1,0.7,3.1,385.88,0.7557,0.0307,0.137,0.0005,0.001,122.694,379,1718,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6473,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:05:05.107Z,12882.699,monitor,,,7.6,"[16.7, 23.0, 8.5, 6.5, 14.4, 5.5, 0.0, 1.5, 0.0, 0.0]",3504.0,76.5,5555.8,4037.5,0.1,0.7,3.1,385.88,0.0225,0.0328,0.667,0.002,0.0031,138.157,379,1709,912.0,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6474,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:05:07.028Z,12884.619,monitor,,,8.6,"[18.6, 22.7, 13.1, 11.1, 11.1, 6.5, 1.0, 1.0, 0.5, 1.0]",3504.0,76.6,5583.8,4023.5,0.1,0.7,3.1,385.88,0.078,0.6569,0.059,0.0,0.0,59.844,379,1693,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6475,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:05:09.970Z,12887.562,monitor,,,13.7,"[24.1, 24.1, 16.0, 10.9, 11.0, 8.5, 6.5, 19.1, 10.4, 6.5]",3504.0,76.5,5554.9,4041.2,0.1,0.7,3.1,385.88,0.9011,0.0163,0.141,0.0005,0.0005,,379,1698,783.7,,,[],57.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6476,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:05:11.066Z,12888.658,monitor,,,7.3,"[18.1, 21.1, 8.6, 9.0, 0.5, 0.0, 0.0, 11.5, 4.0, 0.0]",3504.0,76.5,5572.6,4031.5,0.1,0.7,3.1,385.88,0.0677,0.0205,0.176,0.0005,0.0021,98.718,379,1701,,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
6477,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T20:05:13.091Z,12890.683,monitor,,,7.3,"[19.1, 19.5, 12.0, 6.5, 0.5, 0.0, 0.0, 10.0, 5.5, 0.0]",3504.0,76.4,5554.1,4055.0,0.1,0.7,3.1,385.88,0.1495,0.0266,0.314,0.0026,0.0036,123.406,378,1707,1242.5,,,[],57.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
