machine_id,run_id,timestamp,cpu_pct,cpu_frequency_mhz,ram_pct,ram_used_mb,ram_available_mb,swap_pct,swap_used_mb,disk_usage_pct,disk_free_gb,disk_read_mb_s,disk_write_mb_s,disk_latency_ms,net_sent_mb_s,net_recv_mb_s,network_latency_ms,process_count,thread_count,context_switches_per_s,battery_pct,battery_plugged
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:18.876000Z,10.9,2803.0,50.5,8588.9,8422.9,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.001,59.328,240,2796,2262.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:21.266000Z,16.3,2803.0,50.5,8589.0,8422.8,7.0,75.2,15.3,402.87,0.0164,0.131,0.0,0.0001,0.0009,74.093,240,2804,2241.1,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:22.886000Z,14.3,2803.0,50.5,8591.1,8420.8,7.0,75.2,15.3,402.87,0.0,0.0348,0.0,0.0001,0.0004,52.705,240,2803,5523.7,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:24.870000Z,10.5,2803.0,50.5,8590.6,8421.2,7.0,75.2,15.3,402.87,0.0,0.1164,0.0,0.0001,0.0052,41.984,240,2802,2183.1,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:26.869000Z,13.3,2803.0,50.5,8590.6,8421.2,7.0,75.2,15.3,402.87,0.0,0.0657,0.0,0.0001,0.0009,37.525,240,2804,2082.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:28.858000Z,10.3,2803.0,50.5,8590.6,8421.2,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0001,30.612,240,2804,2062.8,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:30.846000Z,9.7,2803.0,50.5,8590.6,8421.2,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.001,27.086,240,2800,2109.0,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:33.217000Z,17.5,2803.0,50.5,8590.6,8421.3,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.001,26.869,240,2800,2264.7,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:34.882000Z,13.5,2803.0,50.5,8593.5,8418.4,7.0,75.2,15.3,402.87,0.0,0.0369,0.0,0.0001,0.0043,57.28,240,2804,5398.4,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:36.917000Z,12.2,2803.0,50.5,8593.5,8418.3,7.0,75.2,15.3,402.87,0.0,0.0594,0.0,0.0001,0.0013,86.459,240,2802,2133.6,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:38.968000Z,11.1,2803.0,50.5,8593.2,8418.6,7.0,75.2,15.3,402.87,0.0,0.0594,0.0,0.0001,0.001,126.327,240,2803,2327.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:40.861000Z,11.3,2803.0,50.5,8593.1,8418.8,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0001,42.675,240,2806,2379.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:42.862000Z,12.7,2803.0,50.5,8592.5,8419.3,7.0,75.2,15.3,402.87,0.0,0.0512,0.0,0.0001,0.001,33.402,240,2806,2147.2,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:45.235000Z,19.2,2803.0,50.5,8590.6,8421.3,7.0,75.2,15.3,402.87,0.0,0.0369,0.0,0.0012,0.0075,31.401,240,2806,2565.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:46.880000Z,12.1,2803.0,50.5,8592.2,8419.6,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0019,0.0046,59.161,240,2797,5847.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:48.851000Z,11.0,2803.0,50.5,8591.5,8420.4,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0002,0.0012,28.624,240,2804,2379.6,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:50.903000Z,10.2,2803.0,50.5,8591.6,8420.3,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0001,0.001,80.515,240,2806,2147.4,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:52.875000Z,11.2,2803.0,50.5,8589.5,8422.3,7.0,75.2,15.3,402.87,0.0655,0.0778,0.0,0.0001,0.0001,48.606,240,2794,2425.5,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:54.875000Z,12.2,2803.0,50.5,8589.1,8422.7,7.0,75.2,15.3,402.87,0.0164,0.1352,0.0,0.0001,0.0011,54.084,240,2777,2485.2,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:57.217000Z,16.2,2803.0,50.5,8587.5,8424.4,7.0,75.2,15.3,402.87,0.0,0.0533,0.0,0.0001,0.0051,34.595,240,2752,2284.7,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:58.899000Z,14.0,2803.0,50.5,8585.1,8426.7,7.0,75.2,15.3,402.87,0.0,0.0696,0.0,0.0001,0.0005,84.734,240,2750,5585.5,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:00.970000Z,12.5,2803.0,50.5,8585.8,8426.1,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0009,137.02,240,2738,2388.1,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:02.862000Z,10.3,2803.0,50.5,8584.4,8427.5,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0005,43.071,240,2733,2174.0,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:04.866000Z,11.1,2803.0,50.5,8582.8,8429.0,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0001,43.8,240,2730,2276.0,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:07.223000Z,16.8,2803.0,50.5,8582.7,8429.2,7.0,75.2,15.3,402.87,0.0,0.0963,0.0,0.0001,0.0016,48.066,240,2731,2005.4,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:08.922000Z,10.8,2803.0,50.5,8583.7,8428.2,7.0,75.2,15.3,402.87,0.0,0.0307,0.0,0.0001,0.0052,105.389,240,2726,5393.1,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:10.844000Z,10.5,2803.0,50.5,8583.5,8428.4,7.0,75.2,15.3,402.87,0.0,0.0594,0.04,0.0001,0.0001,28.826,240,2729,2188.1,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:12.850000Z,10.6,2803.0,50.5,8582.9,8428.9,7.0,75.2,15.3,402.87,0.0,0.0696,0.0,0.0001,0.001,27.741,240,2725,2262.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:14.863000Z,11.0,2803.0,50.5,8582.5,8429.3,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.001,42.806,240,2723,2128.6,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:16.854000Z,10.4,2803.0,50.4,8582.3,8429.5,7.0,75.2,15.3,402.87,0.0,0.0553,0.0,0.0001,0.0002,41.313,240,2725,2229.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:19.222000Z,14.9,2803.0,50.4,8582.1,8429.8,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0042,47.324,240,2725,2243.2,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:20.842000Z,12.8,2803.0,50.5,8584.5,8427.4,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0021,26.952,240,2726,5508.4,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:22.843000Z,10.9,2803.0,50.5,8584.3,8427.5,7.0,75.2,15.3,402.87,0.0,0.1065,0.0,0.0001,0.0001,28.737,240,2723,2109.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:24.849000Z,12.0,2803.0,50.5,8583.9,8427.9,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.001,27.521,240,2722,2215.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:26.853000Z,10.0,2803.0,50.5,8583.9,8427.9,7.0,75.2,15.3,402.87,0.0,0.086,0.0,0.0001,0.0009,37.432,240,2735,2159.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:29.257000Z,17.9,2803.0,50.5,8583.4,8428.4,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0004,43.407,240,2735,2663.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:30.860000Z,16.2,2803.0,50.5,8584.8,8427.1,7.0,75.2,15.3,402.87,0.041,0.1167,0.0,0.0001,0.0052,41.246,240,2730,5402.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:32.871000Z,10.9,2803.0,50.5,8584.3,8427.5,7.0,75.2,15.3,402.87,0.0164,0.1188,0.0,0.0001,0.001,50.313,240,2727,2354.3,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:34.854000Z,10.3,2803.0,50.5,8583.0,8428.9,7.0,75.2,15.3,402.87,0.0,0.0164,0.0,0.0001,0.0001,26.654,240,2729,2341.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:36.841000Z,9.9,2803.0,50.5,8583.2,8428.7,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0009,27.442,240,2726,1995.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:38.882000Z,22.1,2803.0,50.6,8611.2,8400.7,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0009,42.522,240,2880,11879.6,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:41.265000Z,17.0,2803.0,50.6,8611.0,8400.9,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0043,36.596,240,2879,2447.8,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:42.875000Z,13.2,2803.0,50.6,8612.5,8399.3,7.0,75.2,15.3,402.87,0.0,0.084,0.0,0.0001,0.0014,41.569,240,2879,5559.9,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:44.876000Z,11.6,2803.0,50.6,8611.4,8400.4,7.0,75.2,15.3,402.87,0.0,0.0614,0.0,0.0001,0.0009,43.966,240,2879,2410.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:46.878000Z,12.4,2803.0,50.6,8611.1,8400.7,7.0,75.2,15.3,402.87,0.0,0.0451,0.0,0.0019,0.0054,42.639,240,2870,2370.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:48.881000Z,11.8,2803.0,50.6,8611.0,8400.8,7.0,75.2,15.3,402.87,0.0,0.0614,0.0,0.0002,0.0012,43.822,240,2877,2306.6,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:51.263000Z,16.0,2803.0,50.6,8611.1,8400.7,7.0,75.2,15.3,402.87,0.0328,0.0184,0.0,0.0001,0.0013,44.317,240,2881,2258.3,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:52.883000Z,11.4,2803.0,50.6,8614.0,8397.9,7.0,75.2,15.3,402.87,0.0,0.0778,0.0,0.0002,0.0044,53.059,240,2880,5645.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:54.912000Z,12.6,2803.0,50.6,8613.6,8398.3,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0009,78.053,240,2882,2160.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:56.886000Z,12.6,2803.0,50.6,8613.1,8398.7,7.0,75.2,15.3,402.87,0.0737,0.1782,0.0,0.0001,0.0009,48.128,240,2878,2493.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:53:58.919000Z,12.3,2803.0,50.6,8613.0,8398.9,7.0,75.2,15.3,402.87,0.0,0.0676,0.0,0.0001,0.0001,87.52,240,2878,2179.9,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:01.257000Z,17.2,2803.0,50.6,8613.8,8398.0,7.0,75.2,15.3,402.87,0.0492,0.1086,0.0,0.0001,0.0009,39.278,240,2877,2498.4,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:02.879000Z,14.0,2803.0,50.6,8615.2,8396.7,7.0,75.2,15.3,402.87,0.0,0.0696,0.0,0.0001,0.0051,45.139,240,2875,5347.4,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:04.888000Z,22.7,2803.0,50.8,8644.9,8367.0,7.0,75.2,15.3,402.87,0.0,0.0491,0.0,0.0079,0.0057,43.055,244,2890,6779.7,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:06.890000Z,12.1,2803.0,50.8,8640.6,8371.2,7.0,75.2,15.3,402.87,0.0,0.086,0.0,0.0001,0.0013,50.358,241,2889,2490.3,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:08.858000Z,10.8,2803.0,50.8,8639.5,8372.3,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0009,28.399,241,2886,2156.6,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:10.888000Z,10.8,2803.0,50.8,8639.3,8372.6,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0016,48.868,241,2888,2438.4,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:13.267000Z,15.5,2803.0,50.8,8639.3,8372.5,7.0,75.2,15.3,402.87,0.0,0.0717,0.0,0.0001,0.0013,41.798,241,2888,2145.7,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:14.875000Z,16.2,2803.0,50.8,8640.2,8371.7,7.0,75.2,15.3,402.87,0.0,0.043,0.0,0.0001,0.0048,41.43,241,2884,5673.3,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:16.865000Z,13.3,2803.0,50.8,8639.7,8372.1,7.0,75.2,15.3,402.87,0.0,0.1331,0.0,0.0001,0.0002,26.252,241,2884,2223.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:18.909000Z,17.6,2803.0,50.9,8656.2,8355.7,7.0,75.2,15.3,402.87,0.0,0.0697,0.0,0.0001,0.0011,40.678,247,2956,4893.8,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:20.925000Z,11.7,2803.0,50.9,8656.2,8355.6,7.0,75.2,15.3,402.87,0.0082,0.0532,0.0,0.0001,0.001,57.41,247,2940,2356.0,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:22.891000Z,12.8,2803.0,50.9,8651.2,8360.7,7.0,75.2,15.3,402.87,0.0,0.0348,0.0,0.0001,0.0003,43.174,245,2940,2259.9,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:25.304000Z,17.6,2803.0,50.9,8651.2,8360.7,7.0,75.2,15.3,402.87,0.0,1.024,0.0,0.0001,0.0059,62.453,245,2939,2342.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:26.883000Z,14.9,2803.0,50.9,8652.4,8359.4,7.0,75.2,15.3,402.87,0.0,0.0635,0.0,0.0001,0.0019,27.135,245,2941,5485.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:28.889000Z,12.3,2803.0,50.9,8652.4,8359.5,7.0,75.2,15.3,402.87,0.0,0.0758,0.0,0.0002,0.0007,32.541,245,2940,2381.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:30.881000Z,10.7,2803.0,50.9,8652.4,8359.4,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0013,27.144,245,2886,2075.4,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:32.878000Z,12.7,2803.0,50.8,8640.5,8371.3,7.0,75.2,15.3,402.87,0.0,0.0942,0.0,0.0001,0.0013,41.337,241,2885,2769.7,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:34.881000Z,11.8,2803.0,50.8,8640.3,8371.6,7.0,75.2,15.3,402.87,0.0164,0.2294,0.023,0.0001,0.0005,41.553,241,2892,2467.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:37.240000Z,16.9,2803.0,50.8,8640.5,8371.3,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0001,0.0058,27.416,241,2894,2409.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:38.874000Z,11.7,2803.0,50.8,8641.7,8370.2,7.0,75.2,15.3,402.87,0.0,0.0758,0.0,0.0001,0.0014,28.865,241,2898,5499.3,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:40.896000Z,13.7,2803.0,50.8,8641.5,8370.3,7.0,75.2,15.3,402.87,0.0,0.0451,0.0,0.0001,0.0004,55.253,241,2901,2596.9,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:42.892000Z,11.7,2803.0,50.8,8641.4,8370.5,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0013,53.162,241,2900,2133.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:44.885000Z,13.4,2803.0,50.7,8619.3,8392.5,7.0,75.2,15.3,402.87,0.0328,0.0287,0.0,0.0001,0.0014,52.717,240,2883,2698.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:46.877000Z,13.7,2803.0,50.7,8618.8,8393.1,7.0,75.2,15.3,402.87,0.0082,0.1147,0.0,0.0018,0.0041,43.332,240,2872,2775.7,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:49.271000Z,18.4,2803.0,50.7,8618.5,8393.4,7.0,75.2,15.3,402.87,0.0,0.0819,0.0,0.0002,0.0024,52.003,240,2880,2475.3,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:50.904000Z,12.9,2803.0,50.7,8621.0,8390.8,7.0,75.2,15.3,402.87,0.0,0.1434,0.0,0.0002,0.0014,61.835,240,2880,5635.6,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:52.873000Z,9.6,2803.0,50.7,8620.4,8391.5,7.0,75.2,15.3,402.87,0.0,0.0614,0.0,0.0001,0.0005,35.719,240,2878,2309.7,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:54.858000Z,11.2,2803.0,50.7,8620.0,8391.9,7.0,75.2,15.3,402.87,0.0,0.1249,0.0,0.0001,0.0013,27.61,240,2881,2209.9,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:56.877000Z,14.4,2803.0,50.7,8619.9,8392.0,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0017,40.823,240,2881,2407.8,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:54:59.253000Z,17.9,2803.0,50.7,8619.8,8392.0,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0001,0.0072,27.039,241,2887,2195.1,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:00.913000Z,14.0,2803.0,50.7,8625.3,8386.6,7.0,75.2,15.3,402.87,0.0,0.0328,0.0,0.0001,0.0013,71.356,241,2886,6078.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:02.878000Z,11.6,2803.0,50.7,8624.3,8387.6,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0012,44.413,241,2882,2235.0,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:04.891000Z,11.6,2803.0,50.7,8623.9,8387.9,7.0,75.2,15.3,402.87,0.0,0.0758,0.0,0.0001,0.0006,50.437,241,2880,2156.6,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:06.882000Z,11.2,2803.0,50.7,8623.6,8388.2,7.0,75.2,15.3,402.87,0.0,0.0778,0.0,0.0001,0.0017,41.618,241,2870,2311.8,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:09.266000Z,18.7,2803.0,50.7,8623.0,8388.9,7.0,75.2,15.3,402.87,0.0164,0.084,0.0,0.0001,0.0054,48.114,241,2850,2310.9,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:10.902000Z,13.3,2803.0,50.7,8620.7,8391.2,7.0,75.2,15.3,402.87,0.0164,0.1044,0.0,0.0001,0.0009,58.857,241,2833,5724.5,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:13.077000Z,12.0,2803.0,50.7,8619.8,8392.1,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0014,224.33,241,2822,2289.4,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:14.906000Z,12.5,2803.0,50.7,8618.6,8393.2,7.0,75.2,15.3,402.87,0.0,0.0307,0.0,0.0001,0.0012,74.882,241,2810,2374.0,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:16.863000Z,12.7,2803.0,50.7,8617.3,8394.5,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0006,38.71,241,2808,2187.9,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:18.892000Z,11.6,2803.0,50.6,8615.7,8396.2,7.0,75.2,15.3,402.87,0.0,0.0635,0.0,0.0002,0.0015,60.465,241,2797,2233.2,81.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:21.276000Z,17.3,2803.0,50.6,8615.8,8396.1,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0059,61.504,241,2809,2549.6,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:22.859000Z,13.7,2803.0,50.7,8619.0,8392.8,7.0,75.2,15.3,402.87,0.0,0.1782,0.0,0.0001,0.0004,35.81,241,2806,5560.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:24.887000Z,11.9,2803.0,50.7,8618.6,8393.3,7.0,75.2,15.3,402.87,0.0,0.0512,0.0,0.0001,0.0013,54.422,241,2806,2222.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:26.865000Z,10.1,2803.0,50.7,8617.6,8394.3,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0013,29.933,241,2799,2101.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:28.875000Z,11.4,2803.0,50.7,8617.3,8394.6,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0005,44.025,241,2792,2312.2,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:30.860000Z,11.2,2803.0,50.7,8617.1,8394.8,7.0,75.2,15.3,402.87,0.041,0.1351,0.0,0.0001,0.0051,34.549,241,2787,2390.7,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:33.233000Z,17.1,2803.0,50.7,8616.7,8395.1,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0021,26.675,241,2788,2248.7,82.0,1
