comparison,feature,feature_type,train_mean,difficult_mean,train_median,difficult_median,train_std,difficult_std,train_p10,train_p25,train_p75,train_p90,train_p95,difficult_p10,difficult_p25,difficult_p75,difficult_p90,difficult_p95,train_missing_pct,difficult_missing_pct,missing_pct_difference,standardized_mean_difference,absolute_smd,psi,ks_statistic,shift_metric,shift_rank
train_vs_difficult,net_sent_mb_s_mean_120s,engineered,0.013346549956844173,0.01265099598308547,0.0041870967741935,0.0021466666666666,0.06561847500503361,0.16763581922272408,0.0004263037426538599,0.0015810344827586,0.0127066666666666,0.019856307692307645,0.0259436305477809,0.0011491228070175,0.0014983333333333,0.0048491525423728,0.0096235294117647,0.0158793103448275,0.0422399227612841,0.011625203441060218,-0.030614719320223877,-0.00546415134291664,0.00546415134291664,0.7660303168104484,0.24096968066068025,1.0124641488140453,119
train_vs_difficult,disk_read_mb_s_max_30s,engineered,10.92239459100513,13.275966108592025,2.0411,2.9481,27.407425442692702,24.793655307436154,0.0635,0.3932,8.4179,31.2171,53.4126,0.3296,0.8289,10.6195,46.9192,81.2298,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.09006046128659409,0.09006046128659409,0.7360032738211995,0.1624844512811723,0.9885481863889658,120
train_vs_difficult,disk_read_mb_s_max_60s,engineered,17.008228363416844,21.61269680269736,4.0927,7.3819,35.08846017886198,30.84995964632128,0.1393,0.8437,16.8069,50.8202,79.3894,0.7541,2.2247,26.8407,74.5611,95.2933,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.13937201648420328,0.13937201648420328,0.6972453608585049,0.1481727803641277,0.9847901577068359,121
train_vs_difficult,disk_read_mb_s_std_30s,engineered,3.269972099931485,3.9998271067525013,0.5953353214379136,0.7517880560593049,8.575283524565668,8.073107799622079,0.0188204865581573,0.10428361991773895,2.409941724322597,9.299885759197048,16.684846312146856,0.08335920661710235,0.2059771544528638,2.8849581053277538,14.131406664858595,23.48877213454227,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.08763888257510381,0.08763888257510381,0.7062376406620875,0.15300203411439833,0.9468785573515897,122
train_vs_difficult,process_count_std_120s,engineered,3.1673324797242537,2.4575076718467592,2.156715429121643,1.8518931385869517,3.208363944251824,2.4360666349942344,0.8609503493208088,1.363249725066098,4.113361515277682,6.205917986681621,7.264029197377339,1.1541718326544415,1.4437670438294212,2.5924453604386493,3.750546453397819,5.079684607621596,0.11344436398744871,0.0581260172053011,-0.055318346782147615,-0.2491916044067176,0.2491916044067176,0.5102900909772434,0.18279064225183173,0.9422723376357928,123
train_vs_difficult,net_sent_mb_s_mean_60s,engineered,0.0134719472882444,0.011115836818013968,0.0036375,0.00213125,0.06899034907811621,0.16494616368057596,0.0003566666666666,0.0013935483870967,0.0124857142857142,0.0198357142857142,0.026945892857142807,0.0010199999999999,0.0014166666666666,0.0039999999999999,0.0097586206896551,0.0144916666666666,0.0422399227612841,0.011625203441060218,-0.030614719320223877,-0.0186363282231625,0.0186363282231625,0.6610949037947679,0.2316477369294868,0.9113789689474172,124
train_vs_difficult,disk_read_mb_s_max_120s,engineered,26.458080888620586,34.29213500755726,9.9753,15.7406,44.80301191669269,36.49675260149448,0.3133,2.0066,38.0176,74.3661,100.6632,2.276,6.502,57.2342,94.0308,101.6954,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.1917221815674236,0.1917221815674236,0.5290288815226355,0.18204882640753167,0.9027998894975908,125
train_vs_difficult,net_recv_mb_s_std_60s,engineered,0.10083711102393994,0.25157194397003096,0.0182666192632995,0.01072976334952545,0.2515786687175784,4.338055604633446,0.0011072300272893,0.0025588669347114,0.0869640715805038,0.2956085667418185,0.47768662861606354,0.00160630648980335,0.0030351232216207,0.022089182835780676,0.0717747126974515,0.3445231845233371,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.049057387344545234,0.049057387344545234,0.5635185481785046,0.27374939351535177,0.8863253290384016,126
train_vs_difficult,disk_write_mb_s_mean_30s,engineered,2.1263883365949803,2.331283947637078,0.7319062500000001,0.7922666666666662,5.145335414909622,4.183079372264502,0.10416509090909082,0.3823375,1.96013125,5.008160000000002,8.118469250000002,0.2248,0.31359375,2.2619400000000005,6.3079125000000005,11.182864285714286,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.04369748429251714,0.04369748429251714,0.7138862059360476,0.11891551228450997,0.8764992025130747,127
train_vs_difficult,process_count_std_60s,engineered,2.5290353806406456,2.006752746795113,1.824173995873849,1.5698367636110764,2.42349938757602,1.9430415143637747,0.5226071943341086,1.0754843869935096,3.013570837986239,5.7092643067867215,6.807109159615157,0.9247553264467464,1.1957780134559517,2.177104716413549,3.2209804784340323,4.144870875402809,0.11344436398744871,0.0581260172053011,-0.055318346782147615,-0.23778521096237076,0.23778521096237076,0.4745500174641277,0.15034577808886807,0.8626810065153666,128
train_vs_difficult,cpu_pct_std_30s,engineered,5.74934681262806,6.246265626448994,4.77303936135915,5.433993532779014,4.759587054809037,3.573100599386437,1.1042292950295691,2.3920609000451414,7.903934718920558,11.319962296229349,13.8336439999385,2.59747129779038,3.5048537772635258,8.153715528706849,11.195733542540424,13.408067159135566,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.1180787548168342,0.1180787548168342,0.543596744520637,0.1777238300745332,0.8393993294120043,129
train_vs_difficult,net_sent_mb_s_mean_30s,engineered,0.01358261653150413,0.009798466431803512,0.0033555555555555,0.0020733333333333,0.07233998445977308,0.16082178194924393,0.0002571428571428,0.0012375,0.0122933333333333,0.0199,0.027031666666666666,0.00079,0.0012866666666666,0.0038714285714285,0.0093833333333333,0.0164615384615384,0.0422399227612841,0.011625203441060218,-0.030614719320223877,-0.03034771999900666,0.03034771999900666,0.532842116749155,0.2198107191222579,0.7830005558704196,130
train_vs_difficult,disk_read_mb_s,raw,2.4307385547841833,2.719904080920823,0.205,0.2847,11.277480016967067,10.401226285137408,0.0,0.0246,1.0357,3.427480000000002,8.540500000000009,0.0657,0.1188,1.3708,4.289,8.619,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.026655612657509854,0.026655612657509854,0.5030461829350157,0.2384388410742572,0.7681406366667827,131
train_vs_difficult,cpu_pct_std_60s,engineered,6.459191408988837,6.820738843721273,5.504006360822853,6.071681136881116,5.234595424571499,3.636208028678767,1.519670309314316,2.861495396488687,8.674637514006427,12.000722694294637,14.849834094799874,2.976932716328689,3.880178468348761,8.890975018613503,11.720155697009206,13.717992330041175,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.08022214980877142,0.08022214980877142,0.5181175133058387,0.16604487716688343,0.7643845402814935,132
train_vs_difficult,disk_write_mb_s_std_30s,engineered,2.4643847960787584,2.7099239099847376,0.8061082472544632,0.847998311041176,6.848748975744101,5.7857290470533504,0.0757785235092839,0.33939361697073644,2.2498830726677452,5.118814109296739,8.147505504317696,0.09315045263828785,0.19621096845321503,2.8223628139538466,6.197578334267051,9.135590829430269,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.03873125937676121,0.03873125937676121,0.5456081490885357,0.16745365750269287,0.7517930659679899,133
train_vs_difficult,net_sent_mb_s,raw,0.013645253244793237,0.007056086501569586,0.0026,0.0008,0.08545063371125738,0.21280928208682692,0.0,0.0002,0.0111,0.0205,0.0293,0.0002,0.0003,0.0039,0.0108,0.0182,0.0422399227612841,0.011625203441060218,-0.030614719320223877,-0.04063455951572294,0.04063455951572294,0.5241097955206531,0.18625184886966406,0.75099620390604,134
train_vs_difficult,context_switches_per_s_missing,engineered,0.15055515327057686,0.00011625203441060219,0.0,0.0,0.35761689353150994,0.010782023669543773,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5946478141801397,0.5946478141801397,0.0,0.15043890123616632,0.745086715416306,135
train_vs_difficult,swap_pct_std_60s,engineered,0.053213104884683754,0.04492394856003324,9.964558519734029e-08,1.728843664224146e-07,0.18456021386266783,0.13987739187455311,0.0,0.0,0.03563483225499922,0.1152836613778856,0.24397501823715248,0.0,3.842333058898016e-08,0.0440958551844106,0.1000000000000403,0.20318801133027187,0.11344436398744871,0.0581260172053011,-0.055318346782147615,-0.05062078673888657,0.05062078673888657,0.37575568802635284,0.27349279014246214,0.6998692649077016,136
train_vs_difficult,disk_write_mb_s_mean_60s,engineered,2.1323765901776435,2.326750438241233,0.8061967741935484,0.8559066666666666,4.332321271038837,3.709618132326575,0.12968283410138237,0.4302366666666666,2.115822580645161,5.263709032258067,7.951517495462796,0.2519793103448276,0.3803666666666669,2.4462727272727274,6.339246428571428,10.059868000000002,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.0481957749589121,0.0481957749589121,0.5311350279007218,0.10402781698040642,0.6833586198400403,137
train_vs_difficult,disk_write_mb_s_max_30s,engineered,8.392883125867794,9.553319021044064,2.7852,3.2573,22.053782460490666,19.627062617609663,0.2891,1.3276,7.8877,17.7561,28.0183,0.4216,0.7961,10.6511,22.1103,31.6933,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.055587840972483954,0.055587840972483954,0.46786284245173915,0.13652746139311678,0.6599781448173399,138
train_vs_difficult,net_sent_mb_s_max_120s,engineered,0.06002642801086629,0.12997572375305197,0.0229,0.0166,0.21689030363859602,1.370737654986045,0.0045,0.0107,0.0436,0.0922,0.1456,0.0083,0.0112,0.0275,0.065,0.1076,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.07128109466494303,0.07128109466494303,0.3862097649774923,0.20117413115715665,0.6586649907995921,139
train_vs_difficult,net_recv_mb_s_std_30s,engineered,0.08503625606086535,0.1730592301391741,0.0116485621430289,0.00520625749630275,0.21947381398970736,3.857968046832072,0.0007269063606425,0.0017763794103177,0.0732407796439024,0.2538010861547473,0.43122610940168615,0.0010870877385821,0.001777817570632825,0.02276356402621495,0.05373145668140225,0.14233168178812056,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.03221445525054818,0.03221445525054818,0.38331581933162007,0.2394708932900368,0.655001167872205,140
train_vs_difficult,ram_pct_std_60s,engineered,0.5420529119561938,0.6616352742996309,0.3841096586716441,0.4352146191246557,0.581040210691946,0.8134832609134681,0.1146289009953255,0.21904479939917926,0.6489724415371677,1.08669652662585,1.531226247538098,0.22578161790560483,0.2967447914673641,0.7120643040651474,1.2311363622575662,1.8092084552827028,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.1691689093380061,0.1691689093380061,0.3126126124703701,0.1642734936376009,0.6460550154459771,141
train_vs_difficult,ram_pct_std_120s,engineered,0.7267671935611285,0.877658411829595,0.5178159618779841,0.5755997050530188,0.7434855114463331,0.9962212516717889,0.18654513945709178,0.3056869151254873,0.8754993348440894,1.444439387204574,2.0739991386855365,0.2913282168047821,0.3853972929890426,0.9905118052625368,1.659251573693982,2.355367454334874,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.17166539225075658,0.17166539225075658,0.29106862718329685,0.13567125488171558,0.5984052743157691,142
train_vs_difficult,cpu_pct_std_120s,engineered,7.2586553675842485,7.386151649106271,6.1490631416673285,6.904625506387663,5.826288234079732,3.771033993610294,1.8651605848915624,3.4295582882834657,9.347352050181776,13.023616089402525,17.599525692168836,3.2368644063631895,4.442087805052478,9.543861841548916,11.935961787280151,14.018210119743623,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.02598009466175329,0.02598009466175329,0.431061116211495,0.13255290007859608,0.5895941109518443,143
train_vs_difficult,network_latency_ms,raw,72.9555739690145,60.94397000722718,51.41,52.495000000000005,655.2489827312262,46.35626754863664,37.391,42.02,66.70349999999999,98.032,171.942,41.0581,44.873000000000005,62.129,76.37620000000003,91.12509999999997,8.314023654356745,3.487561032318066,-4.82646262203868,-0.025859822252370466,0.025859822252370466,0.4350851147118891,0.11817455284870282,0.5791194898129624,144
train_vs_difficult,swap_pct_std_30s,engineered,0.03180315532707374,0.02624954149776449,0.0,1.498353031971029e-07,0.13968027242505976,0.10891551012408059,0.0,0.0,3.0454092765666057e-07,0.06749485577105505,0.1406421692815769,0.0,2.184389406922507e-08,4.050663765612592e-07,0.05163977795081482,0.10540925533911466,0.11344436398744871,0.0581260172053011,-0.055318346782147615,-0.04434161389564897,0.04434161389564897,0.2095796284714267,0.32044422895420044,0.574365471321276,145
train_vs_difficult,battery_pct,raw,47.813311609944485,52.4737270402232,43.0,53.0,22.859683244951704,25.412029725584503,20.0,31.0,63.0,85.0,90.0,16.0,31.0,74.0,87.0,92.0,0.0,0.0,0.0,0.19282159928177808,0.19282159928177808,0.20794748953393374,0.15502587035678622,0.555794959172498,146
train_vs_difficult,disk_write_mb_s_max_60s,engineered,12.193036638696046,14.48616780606906,4.8277,7.8454,28.69806646835626,25.618799243836943,0.551,1.723,12.1463,25.2318,37.2661,0.7031,1.4642,16.359,31.4915,50.1386,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.08429997231736104,0.08429997231736104,0.3056937519511794,0.16201814956831367,0.5520118738368541,147
train_vs_difficult,process_count_std_30s,engineered,1.8224680405712008,1.6551360986557195,1.3771835502185632,1.3662601021450609,1.8552594549641506,1.5857940574479161,0.2581988897483874,0.6333236937772228,2.232071427428391,4.031128874149379,5.8366657148297,0.6324555320342389,0.927960727139718,1.9148542155250972,2.777460299315691,3.5629486626415185,0.11344436398744871,0.0581260172053011,-0.055318346782147615,-0.0969593901770272,0.0969593901770272,0.27853975788995083,0.15378212516502704,0.5292812732320051,148
train_vs_difficult,disk_write_mb_s_std_60s,engineered,2.9153164347210754,3.3026723364947967,1.1371584874699732,1.5455179775570451,7.104313597628228,5.741301229759678,0.1163929783668424,0.5840233898723455,2.7983970790959445,6.043280887209748,9.539880611406122,0.14905820784585616,0.29717859916516176,3.654597768353667,7.541817327037759,10.373342147617375,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.059972773429523084,0.059972773429523084,0.3548349065417979,0.0998942290660983,0.5147019090374192,149
train_vs_difficult,net_sent_mb_s_max_60s,engineered,0.04510043948083309,0.07223220555749331,0.0161,0.0128,0.1827338015452548,0.9709584173202306,0.003,0.0077,0.0307,0.0644,0.1163,0.006,0.0087,0.0207,0.0455,0.0758,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.038835988340640615,0.038835988340640615,0.30388267062381036,0.16992773743343292,0.5126463963978839,150
train_vs_difficult,disk_write_mb_s_max_120s,engineered,18.098591850286752,21.965518962911286,7.4881,11.6718,37.65154546867416,33.199413923472754,1.1295,2.7497,17.8571,34.5513,69.8482,1.4216,4.9312,24.8265,47.0276,77.5127,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.10894178943185365,0.10894178943185365,0.2052155767789954,0.1976812402884663,0.5118386064993153,151
train_vs_difficult,network_latency_ms_missing_pct_120s,engineered,8.449940356363204,3.613519606142691,0.0,0.0,24.654861838519697,16.43388362948608,0.0,0.0,2.4390243902439024,13.725490196078432,100.0,0.0,0.0,0.0,3.389830508474576,5.766483516483507,0.0,0.0,0.0,-0.2308383469093696,0.2308383469093696,0.11914686023727733,0.1501099778478564,0.5000951849945033,152
train_vs_difficult,network_latency_ms_max_30s,engineered,201.85904964932183,133.4690967819117,92.747,80.546,2141.879891166368,128.5756963220239,57.381,68.752,197.107,419.263,655.697,63.184,73.432,137.385,250.373,410.07,6.391503741250301,2.824924436177633,-3.566579305072668,-0.045074518869637176,0.045074518869637176,0.31678921962271817,0.12495043089469982,0.48681416938705513,153
train_vs_difficult,network_latency_ms_missing_pct_60s,engineered,8.405502406013031,3.596960520588463,0.0,0.0,24.836511058353462,16.761014886977375,0.0,0.0,3.225806451612903,13.333333333333334,100.0,0.0,0.0,0.0,3.4482758620689653,6.896551724137931,0.0,0.0,0.0,-0.2269564315315015,0.2269564315315015,0.1338960066858747,0.12293672561427682,0.48378916383165305,154
train_vs_difficult,ram_pct_std_30s,engineered,0.399431108286166,0.48613896296615966,0.2773886162767548,0.3247376563524676,0.45816180871728246,0.6410275519942544,0.07037315505490616,0.14808246967829236,0.4816637831515876,0.8106677706306333,1.1466238318301103,0.1316171517830945,0.2186538904556197,0.5150127136682663,0.9191786427511226,1.3370416753860563,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.15562794873191016,0.15562794873191016,0.17097790523749248,0.14133157046608225,0.4679374244354849,155
train_vs_difficult,net_sent_mb_s_max_30s,engineered,0.03449575973437972,0.042846773630973146,0.0118,0.0097,0.15455929914977828,0.7034347599981118,0.0013,0.0056,0.0245,0.0475,0.0785,0.0035,0.006,0.0163,0.0323,0.0535,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.016398053401061114,0.016398053401061114,0.25588045082231897,0.1679622312780441,0.4402407355014242,156
train_vs_difficult,network_latency_ms_std_120s,engineered,71.24855863251449,34.461494166272686,27.241572682505204,23.022989483651525,1141.4988823087474,33.9832003633321,9.183090479745625,13.177880788785926,63.66495641243168,129.00003441530833,173.7516277007533,10.868778286042671,14.026627827068008,40.161147570114444,75.9166459234447,102.26807591315301,6.315471880279991,2.499418739827947,-3.8160531404520444,-0.04555565231069104,0.04555565231069104,0.2652759258207785,0.12855644984519643,0.439388027976666,157
train_vs_difficult,net_sent_mb_s_std_120s,engineered,0.012372806702790888,0.03160522254705515,0.0039912062428209,0.0032226659395173498,0.04978333435468664,0.38699632394676026,0.0009084934564212,0.00232569963750325,0.00877988924356675,0.0178709462473697,0.0295397405675965,0.0017891080526451,0.0024088496193865,0.0061930325448913,0.012668955257201,0.022850255203872,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.06970725522083539,0.06970725522083539,0.2417649001687213,0.1271948408100732,0.4386669961996299,158
train_vs_difficult,disk_write_mb_s_mean_120s,engineered,2.14190700156508,2.3246390854521044,0.8754166666666667,0.967933333333334,3.6379997407901965,3.291741772718659,0.175048487804878,0.4613180327868852,2.346876271186441,5.365181413953495,7.744502561403512,0.2941491525423728,0.4611813559322033,2.9203204545454553,5.9840599999999995,7.76250243902439,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.05267278632434129,0.05267278632434129,0.29033459136236456,0.0953132784558531,0.438320656142559,159
train_vs_difficult,disk_write_mb_s_std_120s,engineered,3.440239636834307,3.9584212173946343,1.520083188142926,1.9534835471510128,7.228009746809021,5.506041104090154,0.2102902475990871,0.6668796285312272,3.3088307289944696,7.183507581954523,12.64509003406004,0.230667336938225,0.8071507166283474,4.951627954111574,8.451270178676866,15.315906821102882,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.08065114052738168,0.08065114052738168,0.22214310812898325,0.12353163725575045,0.4263258859121154,160
train_vs_difficult,swap_pct_std_120s,engineered,0.08843717280501702,0.07361469891423164,4.013619528270462e-08,0.0213082632310834,0.2412176957331556,0.1685423012153584,0.0,0.0,0.06574633560238276,0.2077287014928352,0.49456872983174355,0.0,8.201709330624181e-09,0.0725264215544576,0.18412267449671002,0.3297100921970611,0.11344436398744871,0.0581260172053011,-0.055318346782147615,-0.07123535496949047,0.07123535496949047,0.11799201117134839,0.2217664668086036,0.4109938329494425,161
train_vs_difficult,disk_read_mb_s_min_30s,engineered,0.30343711077573193,0.31789317521218463,0.0226,0.0638,1.53992688921075,0.9730900013723596,0.0,0.0,0.1541,0.6103,1.1225,0.0,0.0102,0.2706,0.9453,1.428,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.011222991282125125,0.011222991282125125,0.17248691446841732,0.22724676894595924,0.41095667469650166,162
train_vs_difficult,network_latency_ms_missing_pct_30s,engineered,8.393784066024452,3.559456250690847,0.0,0.0,25.04558582347483,16.899196716852106,0.0,0.0,0.0,14.285714285714285,100.0,0.0,0.0,0.0,6.666666666666667,7.142857142857142,0.0,0.0,0.0,-0.2262809545322646,0.2262809545322646,0.07532551585921725,0.09761840745319494,0.3992248778446768,163
train_vs_difficult,disk_read_mb_s_min_120s,engineered,0.11601501841231512,0.13200828973375192,0.0082,0.0348,0.570870064730095,0.6638915515720275,0.0,0.0,0.0699,0.3034,0.5071,0.0,0.0,0.1311,0.3449,0.6196,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.025831834870587832,0.025831834870587832,0.17259698645210303,0.1891009268852522,0.38752974820794306,164
train_vs_difficult,network_latency_ms_max_60s,engineered,271.25716503554133,177.84937480578463,132.721,110.1,2810.284519911299,160.39219276506637,64.558,78.175,275.029,579.614,783.457,72.588,78.152,199.075,378.851,551.426,6.280473087134926,2.731922808649151,-3.548550278485775,-0.04692903536334645,0.04692903536334645,0.2122586411952121,0.1071129092571298,0.36630058581568836,165
train_vs_difficult,disk_read_mb_s_min_60s,engineered,0.18513685602173258,0.20713965817928148,0.0123,0.0451,0.9344898622560297,0.7296460499067255,0.0,0.0,0.1066,0.4191,0.7516,0.0,0.0023,0.1868,0.6196,0.9912,0.0422399227612841,0.011625203441060218,-0.030614719320223877,0.026245428823538062,0.026245428823538062,0.13673064886554567,0.1851675422378567,0.34814361992694043,166
train_vs_difficult,network_latency_ms_max_120s,engineered,371.14950104846076,239.45769466285438,190.957,173.831,3807.1523784122023,187.60885566301576,74.75,97.676,389.567,743.005,887.879,79.364,108.806,279.832,533.567,635.51,6.187545257060101,2.4180423157405255,-3.769502941319576,-0.04885925370507827,0.04885925370507827,0.18957984721855037,0.1082717193613405,0.34671082028496913,167
train_vs_difficult,network_latency_ms_std_60s,engineered,60.130860727218774,30.720274235356694,21.45642197269999,16.507533111340685,1028.5957305402867,36.14208810815978,7.9805032462699685,10.926030492853066,53.581633223796324,126.68117156819403,175.76078076544047,9.128295724998898,11.234591510378149,35.12067316256612,69.27759306733066,104.52525810143815,6.46150132754043,2.813299232736573,-3.6482020948038567,-0.040411598947290406,0.040411598947290406,0.1899615076319926,0.11372260483738439,0.3440957114166674,168
train_vs_difficult,thread_count_std_120s,engineered,41.99248150041033,52.444785113291054,30.529940432585853,33.569262181498765,40.15875360247094,59.62926160479201,16.136702555655198,21.014753255683143,47.734490695587446,75.28942259565167,106.6026484140308,16.067761271364486,21.8001904828146,56.83839508683854,98.60485665647344,167.9628838370714,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.20561274628389264,0.20561274628389264,0.04783978472149804,0.08209500703026518,0.33554753803565585,169
train_vs_difficult,net_recv_mb_s_change_60s,engineered,-0.00018235868636308028,-0.06183310787172011,0.0,0.0,0.4491722979196613,5.299296176685678,-0.1057199999999999,-0.0041,0.004,0.1066,0.2892,-0.016379999999999974,-0.0021999999999999,0.0016999999999999,0.012,0.07152999999999993,1.146512189234854,0.3138804929086259,-0.8326316963262281,-0.016393839229122867,0.016393839229122867,0.22507054876411148,0.09205280772859925,0.3335171957218336,170
train_vs_difficult,network_latency_ms_std_30s,engineered,50.91713570713619,26.943511728130854,15.483517265145572,12.98636820833381,917.1103733660607,38.39481815079931,6.687204159247903,9.578044415189112,44.78995492741245,110.56780797853462,178.10013013625897,7.687033353478183,9.90169574001311,25.305652160469194,58.86412970879435,101.51199515951839,6.580979966208061,2.8946756568239946,-3.686304309384067,-0.036935741779197624,0.036935741779197624,0.1733598134096524,0.12315131517440614,0.33344687036325615,171
train_vs_difficult,net_recv_mb_s_change_120s,engineered,-0.001912318813762135,-0.042048807017543856,0.0,0.0,0.4939433261779034,4.605513477932184,-0.12729999999999997,-0.0046,0.0040999999999999,0.1211,0.3227899999999994,-0.0192,-0.0023,0.0017,0.012610000000000036,0.08669499999999934,2.168718320057929,0.6045105789351314,-1.564207741122798,-0.012254421020658846,0.012254421020658846,0.2250150533603069,0.09527068290614771,0.33254015728711345,172
train_vs_difficult,net_recv_mb_s_change_30s,engineered,-0.00010921904021948907,-0.05914196553330229,0.0,0.0,0.3908480680896618,5.294506801562295,-0.09207999999999986,-0.004,0.0038,0.0891,0.2481799999999988,-0.013329999999999965,-0.0025,0.0023,0.011430000000000018,0.05409999999999997,0.5877383538498673,0.16275284817484306,-0.4249855056750242,-0.015725422508929204,0.015725422508929204,0.21980172614223253,0.08980505174891162,0.3253322004000734,173
train_vs_difficult,disk_read_mb_s_change_30s,engineered,-0.09021477183057557,-0.15038157894736842,0.0,-0.00229999999999995,14.806916104384268,14.3294708625174,-1.7318799999999999,-0.2236,0.1917999999999999,1.6033400000000004,5.285939999999999,-2.3401499999999995,-0.3024,0.23002499999999992,1.9846400000000002,6.339629999999994,0.5877383538498673,0.16275284817484306,-0.4249855056750242,-0.004129457151475978,0.004129457151475978,0.2466928696731896,0.07139852176274453,0.3222208485874101,174
train_vs_difficult,disk_read_mb_s_change_120s,engineered,-0.167102227896821,-0.4097448888888889,0.0,-0.01224999999999995,15.365509519811862,15.06677150910642,-2.1252599999999995,-0.2861,0.2198,1.8285200000000041,5.990759999999992,-2.9562399999999998,-0.39480000000000004,0.27427499999999994,2.4542400000000044,7.104419999999995,2.168718320057929,0.6045105789351314,-1.564207741122798,-0.015945631592630294,0.015945631592630294,0.2230492027885782,0.07620482314924648,0.315199657530455,175
train_vs_difficult,net_sent_mb_s_std_60s,engineered,0.010717186780544842,0.022212197120367035,0.003381204734195,0.0030943396876386003,0.047241198809995937,0.3477405185206015,0.0007161435180615,0.0019764497275154497,0.00684534591108075,0.0146745540386032,0.025726889461845648,0.0015035121991043999,0.0021380085672822,0.00508582771119665,0.011749760332491449,0.018015198889467676,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.04632313984442951,0.04632313984442951,0.17127103923487935,0.09666031548344137,0.31425449456275023,176
train_vs_difficult,disk_read_mb_s_change_60s,engineered,-0.10032231229398118,-0.2703400583090379,0.0,-0.0102999999999999,15.242639101491726,14.916026518006634,-1.8348099999999998,-0.238,0.197575,1.698230000000002,5.507070000000016,-2.6431599999999995,-0.35895,0.24274999999999997,2.1083200000000004,6.5294,1.146512189234854,0.3138804929086259,-0.8326316963262281,-0.011274224051666967,0.011274224051666967,0.2072439146987812,0.08205206382743202,0.3005702025778802,177
train_vs_difficult,cpu_pct_diff,engineered,-0.019289321702148227,-0.0035477492148424015,0.0,0.0,7.678350605375145,8.434987474994232,-7.899999999999999,-2.8000000000000043,2.6999999999999993,7.800000000000001,12.300000000000004,-9.800000000000004,-4.399999999999999,4.300000000000004,9.6,14.1,0.11344436398744871,0.0581260172053011,-0.055318346782147615,0.0019517056190414786,0.0019517056190414786,0.1842979473875515,0.09184012860051405,0.27808978160710707,178
train_vs_difficult,swap_pct_change_120s,engineered,0.06625150856867006,0.012764473378284121,0.0,0.0,0.58140200001764,0.38793549674713335,-0.1000000000000014,0.0,0.0,0.2999999999999971,0.8999999999999995,-0.1999999999999993,-0.0999999999999996,0.0,0.1999999999999993,0.6999999999999993,0.0,0.0,0.0,-0.10822344526735683,0.10822344526735683,0.05517871428906435,0.0991534730568864,0.2625556326133076,179
train_vs_difficult,network_latency_ms_missing,engineered,0.08314023654356746,0.03487561032318066,0.0,0.0,0.27609573988523894,0.18347538130511742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20590209325308448,0.20590209325308448,0.0,0.04826462622038685,0.25416671947347136,180
train_vs_difficult,net_sent_mb_s_std_30s,engineered,0.009204314094562344,0.015992135241144425,0.002986162531857,0.0028553935003872,0.044514991625048156,0.30931333541617495,0.0003779644730097,0.0016433705201617,0.0056737280917633,0.0126931927763333,0.0210486176883034,0.0010893325672915498,0.0017085956493449752,0.00468701903258595,0.0096257389524926,0.016184564194998176,0.1556842867487328,0.06975122064636131,-0.08593306610237149,0.030718160288322166,0.030718160288322166,0.12844861611070874,0.07092686693257863,0.23009364333160953,181
train_vs_difficult,process_count_change_60s,engineered,-0.09849143132995414,-0.3110904440827714,0.0,0.0,7.639494902911199,5.848010223602188,-6.0,-2.0,2.0,7.0,11.0,-5.0,-2.0,2.0,4.0,7.0,0.0,0.0,0.0,-0.031250860033311095,0.031250860033311095,0.10258217658820838,0.0664377374250682,0.20027077404658766,182
